INFO 2025-06-16 17:04:53,074 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:04:53,091 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:04:53,091 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:04:53,098 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:53,109 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:04:53,110 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:04:53,116 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:53,128 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:04:54,882 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:54,896 views Dashboard data retrieved for user ID 4
INFO 2025-06-16 17:04:54,899 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:54,907 views Dashboard data retrieved for user ID 4
INFO 2025-06-16 17:04:56,551 views Courses retrieved successfully
INFO 2025-06-16 17:04:56,557 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:56,566 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:04:56,567 views Courses retrieved successfully
INFO 2025-06-16 17:04:56,573 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:56,580 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:05:35,296 auth_utils JWT token generated for user ID 1
INFO 2025-06-16 17:05:35,296 auth_utils Refresh token generated for user ID 1
INFO 2025-06-16 17:05:35,297 views User logged in successfully: admin (ID: 1)
INFO 2025-06-16 17:05:35,301 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 17:05:35,308 views Profile retrieved successfully for user ID 1
INFO 2025-06-16 17:05:35,347 views Courses retrieved successfully
INFO 2025-06-16 17:05:35,355 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 17:05:35,373 views Enrolled courses retrieved for user ID 1
INFO 2025-06-16 17:05:35,376 views Courses retrieved successfully
INFO 2025-06-16 17:05:35,403 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 17:05:35,436 views Enrolled courses retrieved for user ID 1
INFO 2025-06-16 17:05:41,745 views Course retrieved successfully: ID 1
INFO 2025-06-16 17:05:41,760 views Course retrieved successfully: ID 1
INFO 2025-06-16 17:05:41,767 views Ratings retrieved for Course ID 1
INFO 2025-06-16 17:05:41,772 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 17:05:41,782 views Enrolled courses retrieved for user ID 1
INFO 2025-06-16 17:05:41,782 views Ratings retrieved for Course ID 1
INFO 2025-06-16 17:05:41,788 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 17:05:41,798 views Enrolled courses retrieved for user ID 1
INFO 2025-06-16 17:05:43,532 auth_utils JWT token verified for user ID 1
WARNING 2025-06-16 17:05:43,533 views Unauthorized enrollment attempt by user ID 1
WARNING 2025-06-16 17:05:43,533 log Forbidden: /api/courses/enroll/1/
INFO 2025-06-16 17:05:50,361 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 17:05:50,377 views Dashboard data retrieved for user ID 1
INFO 2025-06-16 17:05:50,384 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 17:05:50,407 views Dashboard data retrieved for user ID 1
INFO 2025-06-16 17:07:06,308 auth_utils JWT token generated for user ID 4
INFO 2025-06-16 17:07:06,309 auth_utils Refresh token generated for user ID 4
INFO 2025-06-16 17:07:06,309 views User logged in successfully: krishna420 (ID: 4)
INFO 2025-06-16 17:07:06,314 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:07:06,321 views Profile retrieved successfully for user ID 4
INFO 2025-06-16 17:07:06,364 views Courses retrieved successfully
INFO 2025-06-16 17:07:06,369 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:07:06,381 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:07:06,386 views Courses retrieved successfully
INFO 2025-06-16 17:07:06,405 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:07:06,419 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:07:11,193 views Course retrieved successfully: ID 3
INFO 2025-06-16 17:07:11,214 views Course retrieved successfully: ID 3
INFO 2025-06-16 17:07:11,216 views Ratings retrieved for Course ID 3
INFO 2025-06-16 17:07:11,225 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:07:11,234 views Ratings retrieved for Course ID 3
INFO 2025-06-16 17:07:11,236 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:07:11,242 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:07:11,256 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:07:12,709 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:07:12,725 views User ID 4 enrolled in Course ID 3
INFO 2025-06-16 17:07:53,637 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:07:53,653 views User ID 4 rated Course ID 3
INFO 2025-06-16 17:07:53,672 views Ratings retrieved for Course ID 3
INFO 2025-06-16 17:08:00,584 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:08:00,609 views Dashboard data retrieved for user ID 4
INFO 2025-06-16 17:08:00,618 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:08:00,648 views Dashboard data retrieved for user ID 4
INFO 2025-06-16 17:08:06,001 views Courses retrieved successfully
INFO 2025-06-16 17:08:06,008 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:08:06,022 views Courses retrieved successfully
INFO 2025-06-16 17:08:06,025 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:08:06,031 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:08:06,044 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:14:40,034 views Courses retrieved successfully
INFO 2025-06-16 17:14:40,046 views Courses retrieved successfully
INFO 2025-06-16 17:14:40,049 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:14:40,063 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:14:40,066 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:14:40,079 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:19:12,299 auth_utils JWT token generated for user ID 4
INFO 2025-06-16 17:19:12,299 auth_utils Refresh token generated for user ID 4
INFO 2025-06-16 17:19:12,300 views User logged in successfully: krishna420 (ID: 4)
INFO 2025-06-16 17:19:12,305 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:12,313 views Profile retrieved successfully for user ID 4
INFO 2025-06-16 17:19:12,353 views Courses retrieved successfully
INFO 2025-06-16 17:19:12,368 views Courses retrieved successfully
INFO 2025-06-16 17:19:12,374 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:12,388 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:19:12,392 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:12,404 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:19:22,504 views Courses retrieved successfully
INFO 2025-06-16 17:19:22,512 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:22,523 views Courses retrieved successfully
INFO 2025-06-16 17:19:22,524 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:19:22,535 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:22,547 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:19:47,793 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:19:47,805 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:19:47,809 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:19:47,819 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:47,828 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:19:47,831 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:19:47,838 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:47,849 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:19:59,281 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:19:59,296 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:19:59,307 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:19:59,318 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:20:01,541 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:20:01,556 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:20:01,561 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:20:01,569 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:20:08,506 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:20:08,520 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:20:08,526 views Ratings retrieved for Course ID 2
